image,label
data_given\Dog\12201.jpg,1
data_given\Dog\4956.jpg,1
data_given\Cat\6776.jpg,0
data_given\Cat\4904.jpg,0
data_given\Dog\1003.jpg,1
data_given\Dog\4580.jpg,1
data_given\Cat\2726.jpg,0
data_given\Dog\11241.jpg,1
data_given\Cat\8527.jpg,0
data_given\Cat\1183.jpg,0
data_given\Dog\5845.jpg,1
data_given\Dog\6690.jpg,1
data_given\Cat\8281.jpg,0
data_given\Dog\7720.jpg,1
data_given\Dog\5538.jpg,1
data_given\Cat\1709.jpg,0
data_given\Cat\1589.jpg,0
data_given\Cat\9762.jpg,0
data_given\Dog\11179.jpg,1
data_given\Dog\3727.jpg,1
data_given\Cat\7964.jpg,0
data_given\Dog\10619.jpg,1
data_given\Cat\4280.jpg,0
data_given\Cat\5118.jpg,0
data_given\Dog\9789.jpg,1
data_given\Cat\3095.jpg,0
data_given\Dog\5620.jpg,1
data_given\Dog\4829.jpg,1
data_given\Cat\1096.jpg,0
data_given\Dog\7767.jpg,1
data_given\Cat\6803.jpg,0
data_given\Dog\9246.jpg,1
data_given\Dog\8018.jpg,1
data_given\Cat\3822.jpg,0
data_given\Cat\8533.jpg,0
data_given\Cat\6750.jpg,0
data_given\Cat\638.jpg,0
data_given\Cat\8792.jpg,0
data_given\Dog\3072.jpg,1
data_given\Cat\7654.jpg,0
data_given\Cat\3962.jpg,0
data_given\Dog\3331.jpg,1
data_given\Cat\4439.jpg,0
data_given\Dog\8356.jpg,1
data_given\Cat\12395.jpg,0
data_given\Cat\9095.jpg,0
data_given\Cat\8581.jpg,0
data_given\Cat\12078.jpg,0
data_given\Dog\11653.jpg,1
data_given\Cat\11524.jpg,0
data_given\Dog\10055.jpg,1
data_given\Dog\9431.jpg,1
data_given\Dog\8554.jpg,1
data_given\Cat\8537.jpg,0
data_given\Cat\7301.jpg,0
data_given\Cat\1604.jpg,0
data_given\Dog\2101.jpg,1
data_given\Cat\10747.jpg,0
data_given\Cat\1262.jpg,0
data_given\Cat\11662.jpg,0
data_given\Cat\7147.jpg,0
data_given\Dog\6594.jpg,1
data_given\Cat\4706.jpg,0
data_given\Dog\3587.jpg,1
data_given\Cat\431.jpg,0
data_given\Dog\7922.jpg,1
data_given\Dog\7409.jpg,1
data_given\Cat\4444.jpg,0
data_given\Cat\6906.jpg,0
data_given\Cat\4802.jpg,0
data_given\Cat\4566.jpg,0
data_given\Dog\4320.jpg,1
data_given\Cat\7030.jpg,0
data_given\Dog\5075.jpg,1
data_given\Dog\8763.jpg,1
data_given\Cat\6056.jpg,0
data_given\Dog\5133.jpg,1
data_given\Cat\6258.jpg,0
data_given\Cat\8880.jpg,0
data_given\Dog\5867.jpg,1
data_given\Dog\1688.jpg,1
data_given\Dog\1995.jpg,1
data_given\Cat\5005.jpg,0
data_given\Cat\5166.jpg,0
data_given\Cat\11617.jpg,0
data_given\Cat\2323.jpg,0
data_given\Cat\3567.jpg,0
data_given\Dog\11032.jpg,1
data_given\Dog\7036.jpg,1
data_given\Dog\1552.jpg,1
data_given\Dog\6357.jpg,1
data_given\Dog\4165.jpg,1
data_given\Dog\2449.jpg,1
data_given\Cat\4860.jpg,0
data_given\Cat\11874.jpg,0
data_given\Cat\2181.jpg,0
data_given\Cat\9831.jpg,0
data_given\Dog\4827.jpg,1
data_given\Cat\6042.jpg,0
data_given\Dog\7925.jpg,1
data_given\Cat\4434.jpg,0
data_given\Dog\1884.jpg,1
data_given\Cat\8213.jpg,0
data_given\Dog\6722.jpg,1
data_given\Cat\10134.jpg,0
data_given\Dog\11793.jpg,1
data_given\Dog\8956.jpg,1
data_given\Cat\12476.jpg,0
data_given\Cat\2016.jpg,0
data_given\Dog\5414.jpg,1
data_given\Cat\6012.jpg,0
data_given\Dog\4939.jpg,1
data_given\Cat\6648.jpg,0
data_given\Cat\811.jpg,0
data_given\Cat\4728.jpg,0
data_given\Dog\8120.jpg,1
data_given\Cat\6121.jpg,0
data_given\Cat\1896.jpg,0
data_given\Dog\4269.jpg,1
data_given\Dog\6700.jpg,1
data_given\Dog\5992.jpg,1
data_given\Cat\9688.jpg,0
data_given\Dog\184.jpg,1
data_given\Dog\10428.jpg,1
data_given\Cat\3119.jpg,0
data_given\Cat\8250.jpg,0
data_given\Cat\7405.jpg,0
data_given\Cat\2589.jpg,0
data_given\Dog\1685.jpg,1
data_given\Cat\9248.jpg,0
data_given\Cat\4599.jpg,0
data_given\Dog\9694.jpg,1
data_given\Dog\5313.jpg,1
data_given\Cat\3321.jpg,0
data_given\Dog\4237.jpg,1
data_given\Cat\8066.jpg,0
data_given\Cat\8160.jpg,0
data_given\Dog\10456.jpg,1
data_given\Dog\8221.jpg,1
data_given\Cat\7906.jpg,0
data_given\Dog\11851.jpg,1
data_given\Cat\9280.jpg,0
data_given\Dog\4737.jpg,1
data_given\Dog\5696.jpg,1
data_given\Cat\8887.jpg,0
data_given\Cat\7779.jpg,0
data_given\Dog\588.jpg,1
data_given\Cat\5095.jpg,0
data_given\Cat\12362.jpg,0
data_given\Cat\2460.jpg,0
data_given\Cat\7630.jpg,0
data_given\Dog\3999.jpg,1
data_given\Cat\6580.jpg,0
data_given\Cat\7330.jpg,0
data_given\Cat\3377.jpg,0
data_given\Dog\3406.jpg,1
data_given\Cat\1843.jpg,0
data_given\Cat\1233.jpg,0
data_given\Cat\1494.jpg,0
data_given\Dog\1464.jpg,1
data_given\Cat\6549.jpg,0
data_given\Dog\7367.jpg,1
data_given\Dog\7780.jpg,1
data_given\Dog\1919.jpg,1
data_given\Cat\9471.jpg,0
data_given\Dog\7871.jpg,1
data_given\Cat\8574.jpg,0
data_given\Dog\5150.jpg,1
data_given\Cat\11973.jpg,0
data_given\Dog\4570.jpg,1
data_given\Cat\1544.jpg,0
data_given\Cat\4573.jpg,0
data_given\Cat\11977.jpg,0
data_given\Dog\6577.jpg,1
data_given\Dog\2063.jpg,1
data_given\Dog\7884.jpg,1
data_given\Cat\10829.jpg,0
data_given\Cat\9313.jpg,0
data_given\Cat\10062.jpg,0
data_given\Dog\563.jpg,1
data_given\Dog\2367.jpg,1
data_given\Dog\8047.jpg,1
data_given\Cat\2422.jpg,0
data_given\Dog\4913.jpg,1
data_given\Dog\8405.jpg,1
data_given\Dog\11878.jpg,1
data_given\Dog\12341.jpg,1
data_given\Cat\9689.jpg,0
data_given\Dog\9977.jpg,1
data_given\Dog\484.jpg,1
data_given\Dog\5819.jpg,1
data_given\Cat\10590.jpg,0
data_given\Dog\5989.jpg,1
data_given\Cat\2256.jpg,0
data_given\Dog\12188.jpg,1
data_given\Cat\10397.jpg,0
data_given\Cat\5917.jpg,0
data_given\Dog\8255.jpg,1
data_given\Cat\4735.jpg,0
data_given\Dog\8778.jpg,1
data_given\Cat\7505.jpg,0
data_given\Cat\1866.jpg,0
data_given\Cat\6970.jpg,0
data_given\Dog\968.jpg,1
data_given\Dog\1821.jpg,1
data_given\Cat\10618.jpg,0
data_given\Cat\7781.jpg,0
data_given\Cat\8397.jpg,0
data_given\Dog\174.jpg,1
data_given\Cat\5471.jpg,0
data_given\Dog\8877.jpg,1
data_given\Cat\3867.jpg,0
data_given\Dog\2323.jpg,1
data_given\Cat\2579.jpg,0
data_given\Dog\10310.jpg,1
data_given\Dog\1564.jpg,1
data_given\Dog\5058.jpg,1
data_given\Cat\7347.jpg,0
data_given\Cat\4060.jpg,0
data_given\Dog\2604.jpg,1
data_given\Dog\3905.jpg,1
data_given\Cat\9012.jpg,0
data_given\Cat\4390.jpg,0
data_given\Dog\6125.jpg,1
data_given\Cat\11411.jpg,0
data_given\Dog\9197.jpg,1
data_given\Cat\4297.jpg,0
data_given\Cat\2998.jpg,0
data_given\Cat\4218.jpg,0
data_given\Dog\1255.jpg,1
data_given\Cat\4738.jpg,0
data_given\Dog\8470.jpg,1
data_given\Cat\5443.jpg,0
data_given\Dog\6724.jpg,1
data_given\Dog\4410.jpg,1
data_given\Cat\10217.jpg,0
data_given\Dog\647.jpg,1
data_given\Cat\5895.jpg,0
data_given\Dog\5390.jpg,1
data_given\Cat\85.jpg,0
data_given\Cat\6838.jpg,0
data_given\Dog\7633.jpg,1
data_given\Dog\9490.jpg,1
data_given\Cat\4858.jpg,0
data_given\Cat\5511.jpg,0
data_given\Dog\699.jpg,1
data_given\Cat\17.jpg,0
data_given\Dog\9439.jpg,1
data_given\Dog\2521.jpg,1
data_given\Dog\4690.jpg,1
data_given\Cat\1226.jpg,0
data_given\Dog\911.jpg,1
data_given\Cat\1825.jpg,0
data_given\Dog\6465.jpg,1
data_given\Cat\6223.jpg,0
data_given\Cat\1196.jpg,0
data_given\Dog\7339.jpg,1
data_given\Dog\657.jpg,1
data_given\Cat\3123.jpg,0
data_given\Dog\7855.jpg,1
data_given\Dog\9155.jpg,1
data_given\Dog\1480.jpg,1
data_given\Dog\10549.jpg,1
data_given\Dog\10330.jpg,1
data_given\Dog\2696.jpg,1
data_given\Dog\7611.jpg,1
data_given\Cat\4336.jpg,0
data_given\Dog\7791.jpg,1
data_given\Dog\9264.jpg,1
data_given\Cat\8322.jpg,0
data_given\Cat\1009.jpg,0
data_given\Dog\876.jpg,1
data_given\Dog\7564.jpg,1
data_given\Cat\10776.jpg,0
data_given\Cat\3534.jpg,0
data_given\Cat\10914.jpg,0
data_given\Cat\3455.jpg,0
data_given\Dog\6992.jpg,1
data_given\Dog\6157.jpg,1
data_given\Cat\7755.jpg,0
data_given\Cat\1207.jpg,0
data_given\Dog\1109.jpg,1
data_given\Dog\3665.jpg,1
data_given\Dog\6873.jpg,1
data_given\Dog\2035.jpg,1
data_given\Dog\743.jpg,1
data_given\Dog\4296.jpg,1
data_given\Cat\11599.jpg,0
data_given\Dog\12053.jpg,1
data_given\Dog\8112.jpg,1
data_given\Dog\1466.jpg,1
data_given\Cat\5026.jpg,0
data_given\Dog\5529.jpg,1
data_given\Cat\4258.jpg,0
data_given\Dog\12375.jpg,1
data_given\Cat\8691.jpg,0
data_given\Dog\6569.jpg,1
data_given\Dog\8087.jpg,1
data_given\Cat\2779.jpg,0
data_given\Cat\240.jpg,0
data_given\Dog\2513.jpg,1
data_given\Cat\881.jpg,0
data_given\Cat\4171.jpg,0
data_given\Dog\1322.jpg,1
data_given\Dog\814.jpg,1
data_given\Cat\6309.jpg,0
data_given\Cat\2484.jpg,0
data_given\Cat\11940.jpg,0
data_given\Dog\617.jpg,1
data_given\Cat\10179.jpg,0
data_given\Cat\6043.jpg,0
data_given\Cat\438.jpg,0
data_given\Cat\3447.jpg,0
data_given\Cat\9066.jpg,0
data_given\Dog\10670.jpg,1
data_given\Dog\10282.jpg,1
data_given\Cat\2572.jpg,0
data_given\Dog\2391.jpg,1
data_given\Dog\4789.jpg,1
data_given\Dog\3574.jpg,1
data_given\Cat\6070.jpg,0
data_given\Dog\1918.jpg,1
data_given\Dog\11982.jpg,1
data_given\Cat\10616.jpg,0
data_given\Dog\10999.jpg,1
data_given\Dog\9122.jpg,1
data_given\Cat\74.jpg,0
data_given\Dog\9577.jpg,1
data_given\Dog\7956.jpg,1
data_given\Dog\4112.jpg,1
data_given\Cat\5182.jpg,0
data_given\Cat\12251.jpg,0
data_given\Cat\1060.jpg,0
data_given\Dog\1205.jpg,1
data_given\Cat\4084.jpg,0
data_given\Dog\6318.jpg,1
data_given\Cat\536.jpg,0
data_given\Cat\4824.jpg,0
data_given\Cat\8522.jpg,0
data_given\Cat\10084.jpg,0
data_given\Dog\8811.jpg,1
data_given\Cat\7746.jpg,0
data_given\Dog\2437.jpg,1
data_given\Dog\7455.jpg,1
data_given\Dog\323.jpg,1
data_given\Dog\6553.jpg,1
data_given\Cat\4590.jpg,0
data_given\Cat\196.jpg,0
data_given\Cat\5485.jpg,0
data_given\Dog\1271.jpg,1
data_given\Cat\6988.jpg,0
data_given\Dog\5174.jpg,1
data_given\Dog\5564.jpg,1
data_given\Cat\11236.jpg,0
data_given\Cat\5376.jpg,0
data_given\Dog\6074.jpg,1
data_given\Cat\2805.jpg,0
data_given\Cat\2636.jpg,0
data_given\Dog\629.jpg,1
data_given\Cat\4766.jpg,0
data_given\Dog\9799.jpg,1
data_given\Dog\3994.jpg,1
data_given\Dog\5196.jpg,1
data_given\Cat\7021.jpg,0
data_given\Dog\7728.jpg,1
data_given\Cat\3231.jpg,0
data_given\Dog\1765.jpg,1
data_given\Cat\9147.jpg,0
data_given\Dog\7983.jpg,1
data_given\Dog\9508.jpg,1
data_given\Cat\5368.jpg,0
data_given\Dog\1562.jpg,1
data_given\Dog\5304.jpg,1
data_given\Cat\4594.jpg,0
data_given\Dog\6096.jpg,1
data_given\Cat\11895.jpg,0
data_given\Dog\1277.jpg,1
data_given\Cat\7577.jpg,0
data_given\Cat\6552.jpg,0
data_given\Dog\554.jpg,1
data_given\Dog\10040.jpg,1
data_given\Cat\174.jpg,0
data_given\Cat\4343.jpg,0
data_given\Dog\9362.jpg,1
data_given\Cat\11612.jpg,0
data_given\Dog\8031.jpg,1
data_given\Dog\4122.jpg,1
data_given\Dog\8141.jpg,1
data_given\Dog\3215.jpg,1
data_given\Cat\2101.jpg,0
data_given\Cat\7180.jpg,0
data_given\Dog\8926.jpg,1
data_given\Dog\4437.jpg,1
data_given\Cat\9568.jpg,0
data_given\Cat\8451.jpg,0
data_given\Cat\9046.jpg,0
data_given\Cat\9187.jpg,0
data_given\Dog\9693.jpg,1
data_given\Cat\10279.jpg,0
data_given\Dog\9046.jpg,1
data_given\Cat\9785.jpg,0
data_given\Dog\9729.jpg,1
data_given\Dog\2386.jpg,1
data_given\Dog\7308.jpg,1
data_given\Dog\2419.jpg,1
data_given\Cat\4487.jpg,0
data_given\Cat\8079.jpg,0
data_given\Dog\2901.jpg,1
data_given\Dog\6489.jpg,1
data_given\Cat\8637.jpg,0
data_given\Cat\1777.jpg,0
data_given\Dog\6092.jpg,1
data_given\Cat\2504.jpg,0
data_given\Cat\11120.jpg,0
data_given\Dog\12094.jpg,1
data_given\Cat\7987.jpg,0
data_given\Dog\6330.jpg,1
data_given\Cat\9041.jpg,0
data_given\Cat\10437.jpg,0
data_given\Cat\5033.jpg,0
data_given\Dog\7669.jpg,1
data_given\Dog\12328.jpg,1
data_given\Cat\5092.jpg,0
data_given\Dog\1744.jpg,1
data_given\Cat\9893.jpg,0
data_given\Dog\9695.jpg,1
data_given\Dog\3232.jpg,1
data_given\Cat\2631.jpg,0
data_given\Dog\9939.jpg,1
data_given\Dog\509.jpg,1
data_given\Cat\9872.jpg,0
data_given\Dog\5305.jpg,1
data_given\Cat\341.jpg,0
data_given\Dog\9925.jpg,1
data_given\Cat\6256.jpg,0
data_given\Dog\7934.jpg,1
data_given\Dog\7309.jpg,1
data_given\Dog\1740.jpg,1
data_given\Dog\2946.jpg,1
data_given\Dog\717.jpg,1
data_given\Dog\11316.jpg,1
data_given\Cat\8540.jpg,0
data_given\Dog\6338.jpg,1
data_given\Cat\1400.jpg,0
data_given\Dog\9994.jpg,1
data_given\Cat\6529.jpg,0
data_given\Dog\3343.jpg,1
data_given\Dog\3282.jpg,1
data_given\Dog\7413.jpg,1
data_given\Dog\8067.jpg,1
data_given\Dog\7179.jpg,1
data_given\Dog\6629.jpg,1
data_given\Dog\5245.jpg,1
data_given\Dog\4214.jpg,1
data_given\Cat\6434.jpg,0
data_given\Dog\7254.jpg,1
data_given\Dog\11061.jpg,1
data_given\Cat\5885.jpg,0
data_given\Dog\4472.jpg,1
data_given\Dog\8438.jpg,1
data_given\Cat\5467.jpg,0
data_given\Cat\7490.jpg,0
data_given\Cat\12028.jpg,0
data_given\Cat\11140.jpg,0
data_given\Dog\9109.jpg,1
data_given\Cat\11567.jpg,0
data_given\Cat\10937.jpg,0
data_given\Cat\6388.jpg,0
data_given\Dog\10188.jpg,1
data_given\Dog\11299.jpg,1
data_given\Dog\10248.jpg,1
data_given\Dog\8788.jpg,1
data_given\Cat\10859.jpg,0
data_given\Cat\1969.jpg,0
data_given\Cat\6666.jpg,0
data_given\Cat\10978.jpg,0
data_given\Dog\2749.jpg,1
data_given\Dog\9692.jpg,1
data_given\Dog\11388.jpg,1
data_given\Dog\3970.jpg,1
data_given\Cat\9032.jpg,0
data_given\Dog\9478.jpg,1
data_given\Dog\2871.jpg,1
data_given\Dog\1795.jpg,1
data_given\Cat\712.jpg,0
data_given\Cat\575.jpg,0
data_given\Cat\4965.jpg,0
data_given\Dog\3704.jpg,1
data_given\Cat\9067.jpg,0
data_given\Dog\5012.jpg,1
data_given\Cat\2951.jpg,0
data_given\Dog\8107.jpg,1
data_given\Cat\7772.jpg,0
data_given\Cat\8089.jpg,0
data_given\Cat\8129.jpg,0
data_given\Cat\9581.jpg,0
data_given\Dog\3861.jpg,1
data_given\Dog\10142.jpg,1
data_given\Cat\9943.jpg,0
data_given\Cat\9130.jpg,0
data_given\Cat\3919.jpg,0
data_given\Cat\2058.jpg,0
data_given\Cat\443.jpg,0
data_given\Cat\8865.jpg,0
data_given\Cat\10936.jpg,0
data_given\Cat\1069.jpg,0
data_given\Dog\7654.jpg,1
data_given\Cat\9209.jpg,0
data_given\Cat\6224.jpg,0
data_given\Cat\8656.jpg,0
data_given\Cat\1058.jpg,0
data_given\Cat\3569.jpg,0
data_given\Cat\9393.jpg,0
data_given\Cat\2696.jpg,0
data_given\Cat\12009.jpg,0
data_given\Cat\10608.jpg,0
data_given\Cat\4201.jpg,0
data_given\Cat\7879.jpg,0
data_given\Dog\5261.jpg,1
data_given\Dog\5403.jpg,1
data_given\Cat\11081.jpg,0
data_given\Cat\5311.jpg,0
data_given\Dog\12331.jpg,1
data_given\Cat\9964.jpg,0
data_given\Cat\8775.jpg,0
data_given\Cat\7633.jpg,0
data_given\Cat\3709.jpg,0
data_given\Cat\2897.jpg,0
data_given\Cat\1627.jpg,0
data_given\Cat\9265.jpg,0
data_given\Cat\2185.jpg,0
data_given\Dog\3598.jpg,1
data_given\Cat\10263.jpg,0
data_given\Cat\5235.jpg,0
data_given\Dog\423.jpg,1
data_given\Dog\175.jpg,1
data_given\Dog\6895.jpg,1
data_given\Dog\422.jpg,1
data_given\Cat\3430.jpg,0
data_given\Cat\5250.jpg,0
data_given\Dog\10746.jpg,1
data_given\Cat\5863.jpg,0
data_given\Cat\4950.jpg,0
data_given\Dog\5038.jpg,1
data_given\Cat\11661.jpg,0
data_given\Cat\7427.jpg,0
data_given\Cat\9766.jpg,0
data_given\Dog\584.jpg,1
data_given\Cat\1890.jpg,0
data_given\Cat\7049.jpg,0
data_given\Cat\9892.jpg,0
data_given\Cat\3606.jpg,0
data_given\Dog\3781.jpg,1
data_given\Cat\1532.jpg,0
data_given\Dog\9244.jpg,1
data_given\Cat\9692.jpg,0
data_given\Dog\1219.jpg,1
data_given\Dog\6189.jpg,1
data_given\Cat\3178.jpg,0
data_given\Dog\8874.jpg,1
data_given\Cat\10958.jpg,0
data_given\Cat\12292.jpg,0
data_given\Dog\7090.jpg,1
data_given\Dog\12391.jpg,1
data_given\Cat\1822.jpg,0
data_given\Dog\4482.jpg,1
data_given\Dog\7225.jpg,1
data_given\Dog\10278.jpg,1
data_given\Dog\6316.jpg,1
data_given\Cat\6465.jpg,0
data_given\Cat\975.jpg,0
data_given\Dog\3231.jpg,1
data_given\Dog\2462.jpg,1
data_given\Cat\49.jpg,0
data_given\Cat\1678.jpg,0
data_given\Cat\1982.jpg,0
data_given\Dog\6592.jpg,1
data_given\Cat\4064.jpg,0
data_given\Cat\8532.jpg,0
data_given\Dog\1242.jpg,1
data_given\Cat\6583.jpg,0
data_given\Dog\4392.jpg,1
data_given\Cat\11879.jpg,0
data_given\Dog\7545.jpg,1
data_given\Cat\992.jpg,0
data_given\Dog\9872.jpg,1
data_given\Dog\9465.jpg,1
data_given\Dog\6052.jpg,1
data_given\Dog\4001.jpg,1
data_given\Dog\8208.jpg,1
data_given\Cat\4049.jpg,0
data_given\Dog\6877.jpg,1
data_given\Dog\4286.jpg,1
data_given\Dog\5103.jpg,1
data_given\Dog\1056.jpg,1
data_given\Cat\5007.jpg,0
data_given\Cat\1555.jpg,0
data_given\Cat\944.jpg,0
data_given\Dog\5333.jpg,1
data_given\Dog\2352.jpg,1
data_given\Dog\5124.jpg,1
data_given\Cat\7874.jpg,0
data_given\Dog\6779.jpg,1
data_given\Dog\5048.jpg,1
data_given\Dog\8986.jpg,1
data_given\Cat\12036.jpg,0
data_given\Dog\1623.jpg,1
data_given\Cat\12416.jpg,0
data_given\Dog\7800.jpg,1
data_given\Cat\2886.jpg,0
data_given\Cat\7300.jpg,0
data_given\Cat\11872.jpg,0
data_given\Cat\6656.jpg,0
data_given\Dog\8704.jpg,1
data_given\Dog\5297.jpg,1
data_given\Cat\2169.jpg,0
data_given\Cat\3685.jpg,0
data_given\Dog\10558.jpg,1
data_given\Dog\10918.jpg,1
data_given\Cat\2316.jpg,0
data_given\Cat\1611.jpg,0
data_given\Dog\6973.jpg,1
data_given\Dog\10591.jpg,1
data_given\Dog\3199.jpg,1
data_given\Dog\9698.jpg,1
data_given\Dog\11528.jpg,1
data_given\Cat\6236.jpg,0
data_given\Dog\1482.jpg,1
data_given\Dog\11719.jpg,1
data_given\Cat\9102.jpg,0
data_given\Cat\6725.jpg,0
data_given\Dog\5271.jpg,1
data_given\Dog\4460.jpg,1
data_given\Dog\2720.jpg,1
data_given\Dog\7214.jpg,1
data_given\Cat\8567.jpg,0
data_given\Cat\5877.jpg,0
data_given\Cat\10528.jpg,0
data_given\Dog\1604.jpg,1
data_given\Cat\10092.jpg,0
data_given\Dog\12125.jpg,1
data_given\Cat\12125.jpg,0
data_given\Cat\8795.jpg,0
data_given\Cat\11744.jpg,0
data_given\Dog\4240.jpg,1
data_given\Cat\8612.jpg,0
data_given\Cat\9621.jpg,0
data_given\Cat\498.jpg,0
data_given\Cat\757.jpg,0
data_given\Dog\10360.jpg,1
data_given\Cat\3469.jpg,0
data_given\Dog\12001.jpg,1
data_given\Dog\3145.jpg,1
data_given\Cat\6618.jpg,0
data_given\Cat\2116.jpg,0
data_given\Cat\6954.jpg,0
data_given\Cat\8703.jpg,0
data_given\Cat\1806.jpg,0
data_given\Dog\8061.jpg,1
data_given\Cat\2260.jpg,0
data_given\Dog\1596.jpg,1
data_given\Dog\1501.jpg,1
data_given\Cat\8226.jpg,0
data_given\Dog\4037.jpg,1
data_given\Dog\1101.jpg,1
data_given\Dog\9147.jpg,1
data_given\Dog\3489.jpg,1
data_given\Cat\1445.jpg,0
data_given\Cat\9339.jpg,0
data_given\Cat\10098.jpg,0
data_given\Dog\3230.jpg,1
data_given\Dog\1279.jpg,1
data_given\Dog\346.jpg,1
data_given\Cat\11386.jpg,0
data_given\Dog\2991.jpg,1
data_given\Dog\10112.jpg,1
data_given\Cat\1686.jpg,0
data_given\Cat\5849.jpg,0
data_given\Dog\2093.jpg,1
data_given\Dog\2156.jpg,1
data_given\Dog\11000.jpg,1
data_given\Cat\8619.jpg,0
data_given\Dog\7636.jpg,1
data_given\Dog\7399.jpg,1
data_given\Dog\12451.jpg,1
data_given\Cat\6382.jpg,0
data_given\Dog\5605.jpg,1
data_given\Dog\11568.jpg,1
data_given\Dog\2678.jpg,1
data_given\Cat\9507.jpg,0
data_given\Dog\6194.jpg,1
data_given\Cat\6413.jpg,0
data_given\Dog\12240.jpg,1
data_given\Cat\1070.jpg,0
data_given\Cat\10368.jpg,0
data_given\Dog\6247.jpg,1
data_given\Cat\1802.jpg,0
data_given\Cat\2563.jpg,0
data_given\Dog\2694.jpg,1
data_given\Cat\9206.jpg,0
data_given\Dog\8789.jpg,1
data_given\Dog\10992.jpg,1
data_given\Cat\8629.jpg,0
data_given\Dog\10668.jpg,1
data_given\Cat\2733.jpg,0
data_given\Cat\3712.jpg,0
data_given\Cat\3585.jpg,0
data_given\Cat\10571.jpg,0
data_given\Dog\850.jpg,1
data_given\Cat\12291.jpg,0
data_given\Dog\3380.jpg,1
data_given\Dog\2834.jpg,1
data_given\Cat\9434.jpg,0
data_given\Dog\908.jpg,1
data_given\Cat\460.jpg,0
data_given\Dog\6085.jpg,1
data_given\Cat\970.jpg,0
data_given\Cat\6360.jpg,0
data_given\Dog\11310.jpg,1
data_given\Cat\11900.jpg,0
data_given\Cat\316.jpg,0
data_given\Dog\5452.jpg,1
data_given\Dog\10904.jpg,1
data_given\Dog\9835.jpg,1
data_given\Cat\8773.jpg,0
data_given\Cat\12151.jpg,0
data_given\Dog\6428.jpg,1
data_given\Dog\6982.jpg,1
data_given\Dog\3689.jpg,1
data_given\Cat\4102.jpg,0
data_given\Dog\5300.jpg,1
data_given\Dog\11339.jpg,1
data_given\Cat\12406.jpg,0
data_given\Dog\10307.jpg,1
data_given\Dog\2292.jpg,1
data_given\Dog\3833.jpg,1
data_given\Cat\6149.jpg,0
data_given\Cat\2344.jpg,0
data_given\Cat\1580.jpg,0
data_given\Dog\9909.jpg,1
data_given\Dog\1953.jpg,1
data_given\Dog\57.jpg,1
data_given\Dog\12303.jpg,1
data_given\Cat\6513.jpg,0
data_given\Dog\3065.jpg,1
data_given\Cat\7903.jpg,0
data_given\Dog\6272.jpg,1
data_given\Cat\11561.jpg,0
data_given\Dog\9360.jpg,1
data_given\Dog\1147.jpg,1
data_given\Cat\8465.jpg,0
data_given\Cat\8193.jpg,0
data_given\Cat\5347.jpg,0
data_given\Cat\7854.jpg,0
data_given\Cat\4800.jpg,0
data_given\Dog\2308.jpg,1
data_given\Cat\6464.jpg,0
data_given\Dog\9643.jpg,1
data_given\Cat\3240.jpg,0
data_given\Cat\11312.jpg,0
data_given\Cat\5801.jpg,0
data_given\Dog\2027.jpg,1
data_given\Cat\6720.jpg,0
data_given\Cat\2451.jpg,0
data_given\Dog\8852.jpg,1
data_given\Dog\8726.jpg,1
data_given\Cat\7257.jpg,0
data_given\Cat\432.jpg,0
data_given\Dog\2446.jpg,1
data_given\Cat\4170.jpg,0
data_given\Dog\7173.jpg,1
data_given\Dog\3546.jpg,1
data_given\Cat\10811.jpg,0
data_given\Dog\7238.jpg,1
data_given\Cat\9795.jpg,0
data_given\Dog\3670.jpg,1
data_given\Dog\10484.jpg,1
data_given\Dog\10971.jpg,1
data_given\Cat\10526.jpg,0
data_given\Cat\11811.jpg,0
data_given\Dog\4110.jpg,1
data_given\Cat\3160.jpg,0
data_given\Cat\6804.jpg,0
data_given\Cat\9591.jpg,0
data_given\Dog\3935.jpg,1
data_given\Cat\7862.jpg,0
data_given\Cat\4323.jpg,0
data_given\Cat\7984.jpg,0
data_given\Cat\2799.jpg,0
data_given\Dog\5762.jpg,1
data_given\Cat\528.jpg,0
data_given\Cat\11316.jpg,0
data_given\Cat\3025.jpg,0
data_given\Dog\638.jpg,1
data_given\Cat\5705.jpg,0
data_given\Dog\4130.jpg,1
data_given\Cat\11406.jpg,0
data_given\Cat\304.jpg,0
data_given\Cat\10748.jpg,0
data_given\Cat\3223.jpg,0
data_given\Dog\12360.jpg,1
data_given\Cat\6932.jpg,0
data_given\Cat\801.jpg,0
data_given\Cat\4386.jpg,0
data_given\Dog\9018.jpg,1
data_given\Cat\5893.jpg,0
data_given\Cat\6180.jpg,0
data_given\Dog\8534.jpg,1
data_given\Dog\11375.jpg,1
data_given\Dog\1377.jpg,1
data_given\Cat\2292.jpg,0
data_given\Dog\2380.jpg,1
data_given\Cat\3268.jpg,0
data_given\Dog\9963.jpg,1
data_given\Cat\8683.jpg,0
data_given\Dog\2504.jpg,1
data_given\Cat\8072.jpg,0
data_given\Cat\9988.jpg,0
data_given\Cat\3065.jpg,0
data_given\Cat\3759.jpg,0
data_given\Dog\5046.jpg,1
data_given\Cat\11812.jpg,0
data_given\Cat\7473.jpg,0
data_given\Cat\2079.jpg,0
data_given\Cat\8359.jpg,0
data_given\Cat\3813.jpg,0
